passengerId1,passengerId2,numberOfFlightsTogether
7862,9623,4
9623,12088,4
4444,11633,4
7924,10463,4
5046,10741,4
5955,10741,4
3513,7812,4
2185,5775,4
1703,8290,4
12761,12771,4
1351,1863,4
3180,9714,4
348,11798,4
5073,9712,4
9033,9980,4
4379,4694,4
2545,10326,4
1281,2548,4
4450,9174,4
12633,13440,4
13647,13668,4
3012,3429,4
2396,7469,4
10015,10184,4
9875,12097,4
5012,13541,4
157,5465,4
1950,7547,4
7670,13628,4
5240,9653,4
1977,13668,4
5836,13620,4
5990,6633,4
12001,13336,4
9721,11326,4
1723,6336,4
8258,10802,4
6743,9033,4
361,917,4
14055,14070,4
7643,8960,4
12298,13159,4
2055,4709,4
270,7544,4
4989,13851,4
1972,14018,4
12486,13731,4
6758,10685,4
7627,11212,4
7085,11872,4
5319,12746,4
3319,10205,4
3107,8592,4
7727,12551,4
4687,11699,4
2099,12146,4
2684,8178,4
904,9992,4
4868,12717,4
2814,6399,4
1694,9082,4
1694,9039,4
6545,13295,4
12144,14093,4
14636,14690,4
14731,14763,4
14754,14787,4
240,260,4
367,384,4
542,563,4
631,666,4
869,883,4
826,851,4
844,850,4
821,885,4
801,849,4
1080,1099,4
1006,1040,4
1234,1254,4
1333,1376,4
1363,1372,4
391,1288,4
781,1072,4
397,1219,4
1823,1827,4
1807,1897,4
1883,1897,4
1922,1991,4
2115,2120,4
2111,2135,4
2119,2126,4
2155,2190,4
2163,2173,4
2201,2292,4
2317,2390,4
2426,2440,4
3011,3058,4
3101,3165,4
3152,3171,4
3206,3271,4
3309,3349,4
3463,3475,4
1569,2681,4
1223,2697,4
1506,2681,4
1092,2663,4
730,3487,4
3809,3887,4
3902,3939,4
4071,4087,4
1300,2545,4
1238,2604,4
4252,4289,4
374,602,4
295,1095,4
4345,4359,4
4342,4363,4
260,643,4
1396,2997,4
1298,3924,4
4451,4484,4
2315,3639,4
2325,2405,4
4504,4587,4
4628,4670,4
1444,1696,4
58,1034,4
1636,3087,4
1986,3271,4
72,3636,4
4840,4869,4
4925,4970,4
4917,4919,4
1437,2550,4
5027,5055,4
5226,5295,4
2404,3523,4
3547,3639,4
920,3635,4
972,3578,4
923,3681,4
574,3115,4
1377,4398,4
2783,5496,4
169,731,4
1321,3367,4
993,1376,4
4297,5048,4
5716,5746,4
5701,5773,4
5879,5882,4
380,867,4
338,3415,4
374,3587,4
5935,5977,4
5948,5962,4
2182,4391,4
6037,6082,4
6046,6079,4
2619,4672,4
4933,6045,4
3998,5422,4
627,4485,4
5605,6121,4
3295,4178,4
3861,4212,4
2848,4647,4
7017,7080,4
1413,2460,4
966,7562,4
7707,7772,4
7832,7834,4
53,1963,4
2062,5092,4
8044,8078,4
479,1697,4
8245,8290,4
8221,8236,4
8208,8238,4
2500,3509,4
6800,7593,4
4398,5564,4
4946,5782,4
3932,7120,4
4227,5034,4
1609,4584,4
680,739,4
857,4153,4
4182,4387,4
3695,6972,4
5074,6974,4
5769,6817,4
5964,6874,4
5724,6884,4
2734,6864,4
950,6884,4
6001,6848,4
5977,6839,4
6063,6836,4
5966,6001,4
6469,6832,4
5720,6898,4
2993,6855,4
4481,6884,4
4412,6889,4
18,8047,4
4221,7430,4
2620,6986,4
8609,8662,4
5411,7618,4
1432,7629,4
8915,8949,4
8931,8936,4
3293,7463,4
1183,5812,4
239,594,4
1811,2642,4
4338,5620,4
6127,8257,4
769,3246,4
860,6475,4
5411,6796,4
745,5081,4
6294,8073,4
1250,5450,4
364,9042,4
9342,9382,4
9326,9367,4
9434,9453,4
8228,9223,4
135,8518,4
8558,9234,4
5855,6507,4
1684,2541,4
2797,3466,4
135,8270,4
3820,9968,4
4076,9690,4
4449,4852,4
4541,9793,4
624,9347,4
3466,8350,4
9255,9750,4
4391,9626,4
1824,9850,4
8846,9340,4
4249,7298,4
6441,8363,4
8961,10349,4
8363,10332,4
10489,10495,4
10447,10478,4
6263,8014,4
2611,9617,4
5876,10322,4
2926,10373,4
2482,9874,4
8775,10107,4
4441,9101,4
2586,9356,4
9356,9935,4
1107,8714,4
6707,9834,4
9709,10530,4
1325,2534,4
9258,10128,4
10731,10796,4
10719,10780,4
10712,10760,4
10819,10841,4
9945,10508,4
11165,11199,4
11128,11164,4
11130,11178,4
11103,11156,4
11139,11193,4
11110,11181,4
11109,11188,4
11120,11129,4
11102,11109,4
11102,11139,4
662,4253,4
4359,11256,4
6783,11296,4
9645,10795,4
11353,11388,4
11433,11460,4
11442,11473,4
4613,9229,4
7433,10523,4
4293,6529,4
1863,4496,4
2457,2581,4
5941,6777,4
1966,4453,4
11521,11548,4
5538,10832,4
4650,10943,4
11856,11878,4
511,11120,4
9551,10841,4
4348,4625,4
141,3551,4
5616,11878,4
8732,9653,4
7094,9296,4
2392,4110,4
3163,6143,4
8729,10615,4
614,3851,4
2174,3275,4
4269,4336,4
4010,4580,4
4121,10083,4
953,9300,4
3522,5292,4
11194,11759,4
47,8653,4
2953,5408,4
2100,9057,4
10301,11033,4
3290,5447,4
75,3299,4
4853,7393,4
11126,11868,4
637,9389,4
3994,8947,4
240,1825,4
2626,8927,4
942,11917,4
486,10841,4
2000,8163,4
8353,11803,4
9951,11871,4
10596,11652,4
628,1860,4
6114,8684,4
1074,2275,4
4181,5560,4
1016,7446,4
12411,12486,4
12440,12452,4
2702,4430,4
2974,3178,4
486,10516,4
4287,4781,4
5287,7393,4
1115,8539,4
1974,9755,4
6050,10179,4
1858,7230,4
8280,11808,4
11727,12018,4
2221,5418,4
12578,12598,4
9441,10112,4
4444,9063,4
7744,9700,4
7744,10937,4
7445,8880,4
3410,10015,4
4852,12233,4
7629,7904,4
2946,9356,4
4482,10705,4
664,1036,4
10398,12057,4
7724,12355,4
12730,12764,4
3912,11329,4
761,1351,4
6923,7395,4
4393,12385,4
13506,13535,4
13567,13597,4
1714,7803,4
3847,7499,4
2910,10559,4
6220,12371,4
9480,13105,4
3121,4086,4
13788,13792,4
6460,10857,4
4637,13195,4
1981,8223,4
13822,13878,4
13851,13894,4
4463,13863,4
6162,8093,4
4333,10204,4
864,1265,4
3597,9777,4
1753,12594,4
6915,7825,4
11379,12582,4
1886,13297,4
10004,13235,4
8005,12373,4
2717,9932,4
7327,9441,4
9864,13669,4
2468,8674,4
1626,8664,4
1143,4989,4
7533,13851,4
5111,13556,4
6981,10568,4
10747,13628,4
1826,11571,4
712,6591,4
10167,12563,4
7099,8556,4
10244,13221,4
7624,9992,4
14225,14253,4
5545,11528,4
2350,5111,4
8552,10214,4
4090,8271,4
6460,9683,4
1200,10653,4
14752,14786,4
14702,14769,4
14702,14756,4
14725,14727,4
14727,14780,4
14716,14796,4
15115,15126,4
9445,15158,4
521,588,4
610,698,4
681,688,4
812,837,4
1212,1247,4
1308,1381,4
838,841,4
315,1026,4
392,755,4
1513,1575,4
1937,1988,4
1918,1942,4
1941,1960,4
2120,2134,4
2181,2182,4
2141,2181,4
2136,2165,4
2237,2253,4
2469,2497,4
2428,2477,4
2468,2471,4
72,2004,4
2514,2545,4
2511,2513,4
2809,2877,4
2944,2984,4
2901,2963,4
2952,2975,4
3065,3075,4
3012,3036,4
3039,3096,4
3155,3195,4
3120,3171,4
3120,3145,4
3209,3249,4
212,610,4
234,3112,4
3402,3463,4
3414,3476,4
1223,1542,4
3518,3548,4
3518,3600,4
3657,3686,4
3741,3744,4
3947,3999,4
4051,4066,4
4035,4069,4
272,3122,4
2183,3188,4
275,2522,4
1562,2629,4
4209,4254,4
2178,3471,4
290,366,4
628,3446,4
398,2505,4
1220,3019,4
2222,3540,4
4420,4493,4
4417,4464,4
4403,4407,4
2407,3679,4
2315,3635,4
3824,4546,4
4656,4695,4
437,2776,4
407,1432,4
1900,3041,4
1371,1432,4
2905,3046,4
3321,4091,4
3285,3321,4
4717,4772,4
4728,4746,4
2486,3691,4
1370,4029,4
4925,4941,4
1274,1574,4
1512,2595,4
5062,5083,4
5145,5172,4
5207,5227,4
5220,5286,4
95,3588,4
5308,5362,4
2985,3671,4
1321,2263,4
920,1524,4
5429,5496,4
5420,5498,4
5420,5436,4
5419,5483,4
4647,5084,4
5647,5696,4
5620,5700,4
5651,5676,4
4388,5463,4
727,2488,4
5744,5774,4
5767,5782,4
5821,5898,4
5806,5811,4
1186,3519,4
4607,4946,4
1597,4454,4
3348,5854,4
419,2454,4
1219,2998,4
2586,2665,4
3250,4314,4
1982,2182,4
6133,6135,4
1477,4397,4
1643,4609,4
391,3991,4
1662,4656,4
3940,6004,4
2596,4593,4
4646,5450,4
4995,6412,4
2403,4646,4
3184,4988,4
4264,5450,4
1538,3184,4
1476,6092,4
1662,4295,4
7025,7027,4
7160,7193,4
7307,7380,4
375,2992,4
3211,5023,4
7706,7709,4
7722,7786,4
7721,7745,4
3947,4827,4
2886,5755,4
7840,7852,4
1531,4283,4
3924,5905,4
1272,2645,4
8106,8121,4
5549,7558,4
7331,7778,4
8503,8523,4
1769,4440,4
5944,7671,4
202,4404,4
2088,6580,4
6016,6874,4
5706,6049,4
5724,6885,4
5440,6832,4
5500,6878,4
184,4990,4
6049,6897,4
4481,6847,4
6047,6858,4
364,6956,4
3764,6962,4
3278,7832,4
7379,8358,4
2857,3855,4
5482,7601,4
5442,7662,4
2326,5482,4
3735,4550,4
8950,8968,4
8950,8958,4
3164,3798,4
8497,8624,4
3942,8115,4
3569,8286,4
6382,7532,4
2290,4786,4
9096,9097,4
1955,2530,4
756,6565,4
5858,6299,4
2273,6299,4
1143,3995,4
7858,8293,4
6030,7111,4
5332,9095,4
6707,8209,4
3477,5787,4
4983,8485,4
4877,5198,4
2569,6927,4
3665,9030,4
794,9031,4
3172,4384,4
1335,5867,4
9418,9443,4
860,2732,4
9613,9634,4
2910,9026,4
2862,9258,4
5637,9166,4
869,9243,4
624,2472,4
5137,6720,4
7151,9522,4
649,1525,4
4272,9651,4
388,9693,4
3844,8824,4
6802,9050,4
6729,9682,4
272,9296,4
2612,9810,4
9166,9418,4
3077,4404,4
4249,10315,4
10412,10449,4
10407,10483,4
10415,10433,4
10414,10415,4
10454,10476,4
10425,10470,4
1521,7821,4
3850,7020,4
3233,7520,4
1146,4438,4
9042,10335,4
10107,10368,4
9410,10313,4
3249,3519,4
5501,8228,4
2415,6765,4
10760,10764,4
10702,10744,4
10714,10727,4
10737,10766,4
1561,4418,4
226,7946,4
3503,9069,4
6181,10104,4
11056,11066,4
11128,11158,4
11106,11157,4
11103,11136,4
11103,11178,4
11173,11176,4
11122,11163,4
11121,11135,4
11139,11150,4
11187,11196,4
11136,11176,4
590,10963,4
2033,5668,4
4359,4650,4
6560,10731,4
1240,3615,4
7220,10676,4
5941,11296,4
932,3361,4
9540,10832,4
1464,8475,4
993,4130,4
11702,11798,4
11701,11779,4
8013,9687,4
5522,6166,4
4811,7427,4
11823,11889,4
11802,11832,4
5256,8010,4
5616,11883,4
7008,9653,4
272,7968,4
6166,11863,4
2611,5777,4
7618,9362,4
736,8912,4
1138,10023,4
1670,2117,4
863,7677,4
1296,4728,4
614,9659,4
557,1670,4
371,1138,4
4689,8912,4
1283,4217,4
4318,7809,4
2532,10016,4
3409,10446,4
5380,11914,4
1138,10394,4
258,3112,4
7162,9068,4
7919,10253,4
5096,8644,4
9725,11225,4
7881,9955,4
6878,10398,4
12148,12192,4
2851,5227,4
7825,10778,4
2437,4945,4
5021,11817,4
382,6464,4
1378,9977,4
8003,10166,4
2458,9385,4
10097,10460,4
5943,9331,4
4827,5653,4
3894,7520,4
2811,11438,4
11057,11719,4
2653,5613,4
5540,9501,4
1563,2276,4
2758,4242,4
5479,10616,4
8785,10238,4
8501,10196,4
5080,5747,4
8190,9755,4
1994,11007,4
1403,8981,4
1032,5096,4
6136,9992,4
6136,9988,4
2683,10943,4
3336,4058,4
6622,12358,4
6143,11534,4
7477,11376,4
12530,12596,4
5603,11142,4
4227,7175,4
5755,8466,4
7163,12233,4
5533,6810,4
2259,6678,4
7629,9942,4
1532,3361,4
4016,10512,4
4872,10720,4
1954,4551,4
4285,9577,4
1651,3823,4
11073,11812,4
1822,10569,4
4147,7043,4
12761,12772,4
12725,12759,4
9600,12298,4
2969,12074,4
9791,9922,4
7744,12850,4
12070,12408,4
10016,12452,4
2626,3292,4
3636,6541,4
12020,12519,4
8106,12555,4
9858,10196,4
13218,13270,4
4450,9202,4
7205,9707,4
13414,13438,4
1142,9653,4
383,8682,4
13648,13668,4
13665,13672,4
2370,3409,4
2574,5963,4
2910,11879,4
1074,5545,4
9420,11812,4
8765,11716,4
3297,10289,4
3317,8326,4
501,2685,4
1033,7451,4
7008,8268,4
12354,13644,4
7556,13492,4
10085,13514,4
11273,13695,4
9321,13462,4
7902,13557,4
5848,9901,4
6666,13943,4
3549,6553,4
3819,7766,4
5405,13620,4
8013,14053,4
1783,9765,4
5955,10318,4
1101,14018,4
3307,9956,4
42,4770,4
7017,9820,4
4191,8990,4
6041,12578,4
1591,10938,4
14253,14266,4
6900,8091,4
1200,8116,4
7643,8196,4
14728,14756,4
15146,15179,4
266,269,4
564,568,4
652,685,4
813,850,4
923,984,4
1250,1263,4
1244,1254,4
1228,1271,4
364,1035,4
374,709,4
341,793,4
1528,1559,4
1834,1873,4
1821,1827,4
1822,1832,4
1942,1951,4
1920,1989,4
2160,2165,4
2182,2188,4
2135,2163,4
2122,2188,4
2169,2187,4
2141,2190,4
2107,2129,4
2136,2162,4
2206,2226,4
2404,2430,4
2505,2563,4
2684,2692,4
2728,2789,4
3025,3060,4
3064,3089,4
3134,3198,4
1228,1598,4
333,2697,4
3608,3650,4
751,3491,4
3980,3994,4
3901,3924,4
3908,3941,4
4071,4072,4
4018,4079,4
4020,4061,4
4002,4044,4
4063,4066,4
295,3159,4
2199,3114,4
603,3167,4
221,2175,4
274,1300,4
2560,3180,4
493,1062,4
4222,4281,4
4276,4286,4
4230,4260,4
4224,4291,4
679,3477,4
602,733,4
4309,4387,4
1322,2939,4
1366,2942,4
911,2943,4
2545,3908,4
4534,4564,4
4071,4331,4
4608,4680,4
407,1465,4
2754,2988,4
544,4113,4
2390,3653,4
4888,4891,4
2502,3089,4
5133,5150,4
2429,3525,4
2326,3588,4
5318,5334,4
2222,2437,4
2932,3678,4
5446,5481,4
5495,5500,4
5468,5483,4
5412,5416,4
5431,5463,4
5426,5440,4
5406,5491,4
2710,4647,4
3401,4357,4
2912,4022,4
1314,5406,4
1376,1771,4
3858,5076,4
5771,5777,4
5733,5775,4
4814,5343,4
813,3293,4
1649,2635,4
2068,2700,4
1528,1649,4
5954,5995,4
5948,5982,4
6043,6086,4
6020,6065,4
340,2185,4
5792,5996,4
1158,4199,4
3920,5460,4
3404,4542,4
4523,5467,4
3940,4552,4
3961,4591,4
4082,5082,4
1444,4641,4
391,2775,4
1538,5025,4
443,5367,4
7122,7167,4
7346,7369,4
7430,7477,4
4492,7694,4
1009,7693,4
7733,7759,4
5991,6165,4
675,2760,4
8152,8179,4
3932,7172,4
247,732,4
6418,7540,4
680,4651,4
2528,4199,4
4473,7603,4
6357,8295,4
802,4153,4
3171,6911,4
5993,6064,4
6016,6827,4
5706,6866,4
997,6839,4
438,5494,4
959,6077,4
5966,6872,4
3576,6885,4
1884,5788,4
1884,5769,4
2684,4170,4
5482,8132,4
7606,8132,4
8950,8984,4
2569,2747,4
4270,4555,4
2392,4178,4
1719,3670,4
511,1146,4
6507,8251,4
1317,3749,4
1504,4764,4
394,7858,4
7795,8798,4
6339,9083,4
3590,6750,4
5246,9068,4
6558,6857,4
274,6314,4
1042,2247,4
1369,5137,4
5067,5515,4
394,9009,4
1338,3859,4
760,6208,4
5544,6061,4
4541,9513,4
5637,9119,4
6777,8072,4
920,9259,4
6745,8073,4
4546,9303,4
5383,5672,4
1982,9648,4
5359,5672,4
2504,9766,4
917,1868,4
8121,9769,4
1070,4677,4
4820,6892,4
6622,9682,4
6886,7308,4
10401,10431,4
10453,10482,4
10465,10474,4
2755,9430,4
3442,5005,4
9042,10398,4
5447,8775,4
7551,8742,4
8246,8509,4
9466,10322,4
5905,8685,4
6878,8546,4
1109,5966,4
2937,8225,4
3640,5611,4
10786,10799,4
10718,10796,4
10706,10776,4
10713,10774,4
11006,11011,4
11106,11131,4
11106,11141,4
11118,11157,4
11161,11176,4
11121,11131,4
2581,8165,4
8262,10779,4
1715,10770,4
11332,11395,4
11327,11370,4
10261,10349,4
1475,6180,4
2653,10478,4
5798,7463,4
3968,6507,4
9111,11393,4
11833,11856,4
2284,5167,4
3502,3735,4
6464,9280,4
7823,11870,4
3880,7919,4
1097,10899,4
1138,10058,4
863,4318,4
4336,10083,4
6024,10083,4
557,4010,4
5031,6522,4
1505,4056,4
3581,11201,4
335,1617,4
5653,6286,4
6286,6317,4
10740,11472,4
1383,2825,4
2825,7180,4
288,11987,4
556,3531,4
5277,10203,4
10785,11883,4
10785,11876,4
582,1056,4
4451,6777,4
8851,11874,4
7844,10716,4
258,9403,4
2054,9421,4
2458,9359,4
7271,9955,4
6114,6208,4
5943,9369,4
6111,10015,4
1747,6114,4
3534,7236,4
4610,6333,4
5278,8988,4
5787,9489,4
3581,7747,4
1057,9232,4
2408,10758,4
3191,11610,4
2489,3660,4
4335,9294,4
1974,7618,4
6731,10306,4
10394,12497,4
4572,7222,4
134,10043,4
1398,10515,4
1365,7693,4
11142,11910,4
1464,10465,4
6084,11917,4
7175,7744,4
391,8024,4
10371,11035,4
1843,11938,4
611,1327,4
11334,12557,4
271,9362,4
9562,9650,4
5120,10722,4
7307,11262,4
796,4791,4
5551,11329,4
601,9649,4
3513,11542,4
2669,12493,4
7643,9442,4
9742,11537,4
905,10446,4
10308,12648,4
7818,11036,4
749,6036,4
8285,9426,4
5390,8998,4
13608,13663,4
3410,11879,4
6303,13107,4
1071,2427,4
8389,13112,4
446,6099,4
2565,13277,4
13833,13856,4
6731,11812,4
5635,9252,4
2717,10458,4
10314,10653,4
9077,9480,4
1064,10340,4
5046,9713,4
6099,10909,4
4234,13668,4
311,13621,4
22,8631,4
726,13462,4
4810,6882,4
9653,12080,4
5260,9247,4
14014,14022,4
1925,3128,4
338,2975,4
3065,12587,4
3194,7288,4
6336,6809,4
5681,13822,4
4459,11496,4
1972,14060,4
8821,9381,4
1545,5175,4
5237,8411,4
2844,7593,4
8642,12747,4
2069,9540,4
2994,13571,4
6803,13562,4
6041,9781,4
4335,6041,4
6733,13571,4
8446,13249,4
3880,7286,4
1688,2927,4
6575,11699,4
3121,11870,4
7635,9576,4
2987,14060,4
11651,14060,4
9157,12301,4
363,6056,4
2951,3054,4
14646,14661,4
14778,14779,4
205,294,4
210,248,4
323,352,4
320,373,4
468,469,4
403,449,4
606,645,4
813,848,4
849,868,4
1003,1086,4
1267,1283,4
1415,1452,4
1207,1226,4
1321,1398,4
719,1073,4
778,1002,4
360,751,4
376,749,4
764,1057,4
1727,1744,4
1821,1897,4
1947,1977,4
2140,2141,4
2168,2173,4
2164,2192,4
2129,2181,4
2249,2277,4
2443,2473,4
2425,2441,4
2415,2418,4
3178,3186,4
3133,3181,4
3205,3295,4
682,3184,4
3441,3452,4
1223,1569,4
3511,3590,4
288,3119,4
751,3461,4
1095,3413,4
3723,3729,4
3815,3831,4
3808,3831,4
3830,3845,4
3940,3980,4
3906,3931,4
4018,4077,4
286,3193,4
609,2178,4
4142,4178,4
4124,4133,4
248,443,4
1654,2544,4
2205,3504,4
2240,3561,4
167,3078,4
4219,4251,4
244,3444,4
246,3421,4
419,1255,4
4350,4370,4
961,1391,4
4414,4460,4
4411,4429,4
2068,3681,4
3895,4529,4
4092,4384,4
3881,4540,4
4620,4633,4
993,2769,4
1370,4042,4
5126,5170,4
5347,5354,4
2236,3648,4
1358,3547,4
2279,3603,4
977,2407,4
972,2458,4
130,1313,4
2263,2407,4
1384,2222,4
2901,3678,4
5458,5496,4
5463,5494,4
5418,5461,4
3424,4407,4
395,1241,4
4647,5042,4
2911,4330,4
4353,5483,4
5734,5789,4
5708,5722,4
2031,4153,4
2239,2911,4
1942,2273,4
2275,3956,4
1651,4594,4
649,1258,4
132,2635,4
2320,2454,4
366,402,4
5942,5997,4
5946,5948,4
5936,5940,4
6022,6041,4
6158,6167,4
2697,3266,4
2681,3266,4
1595,4458,4
5773,5912,4
2780,5996,4
1692,4903,4
391,4945,4
2471,6163,4
6807,6810,4
2544,4269,4
1617,4292,4
1046,4205,4
2848,3937,4
7027,7091,4
7117,7193,4
7356,7385,4
7454,7471,4
7437,7477,4
7424,7485,4
7562,7575,4
2676,4807,4
2241,5095,4
2276,4179,4
4209,5841,4
7776,7792,4
7721,7798,4
3493,5321,4
4470,5989,4
7801,7822,4
2516,5944,4
2453,3932,4
4384,7369,4
468,1242,4
6542,8237,4
1789,6446,4
833,6570,4
885,7545,4
5033,7571,4
6408,6824,4
950,5481,4
5500,6880,4
5954,6864,4
184,6049,4
5720,6854,4
4190,8047,4
5912,7442,4
4200,7821,4
4177,7331,4
8624,8654,4
853,2645,4
3169,5482,4
4510,7619,4
1230,5442,4
2326,7629,4
1432,3898,4
3526,4565,4
8901,8933,4
8945,8970,4
8928,8935,4
1946,4416,4
2100,3117,4
991,1075,4
6146,7603,4
8042,8656,4
1368,8142,4
165,2290,4
511,1831,4
3106,4424,4
5876,6166,4
848,5662,4
9019,9055,4
9019,9057,4
2620,7433,4
1042,5564,4
1095,7418,4
6032,8503,4
1733,9072,4
5873,9040,4
9204,9223,4
5787,8461,4
6020,8089,4
1053,8461,4
1095,6293,4
3445,5543,4
170,7417,4
9326,9363,4
9619,9654,4
5544,6003,4
9816,9878,4
9808,9822,4
5620,8777,4
67,9095,4
8516,9240,4
3801,5742,4
1401,9377,4
3443,9309,4
3439,9672,4
7131,9622,4
10106,10196,4
5522,6857,4
6729,6892,4
4824,5113,4
1818,4391,4
10227,10270,4
5942,8810,4
1767,8105,4
5233,8137,4
3998,8679,4
1055,8588,4
1321,3077,4
8045,9575,4
10407,10428,4
10458,10496,4
10439,10486,4
10422,10488,4
10406,10429,4
10406,10447,4
1160,9409,4
7662,8976,4
10627,10663,4
5612,9356,4
9664,10025,4
718,7656,4
5743,7766,4
2534,8658,4
7153,9282,4
3508,9212,4
10714,10798,4
10718,10719,4
10766,10778,4
10753,10760,4
10737,10780,4
10728,10798,4
10819,10896,4
10944,10991,4
11138,11145,4
11158,11189,4
11199,11200,4
11150,11173,4
11121,11148,4
11109,11196,4
11114,11135,4
11157,11175,4
4359,4467,4
1678,11276,4
191,10703,4
9446,10175,4
11331,11395,4
11324,11395,4
11442,11496,4
1511,1791,4
17,9111,4
8017,10253,4
8714,10267,4
3112,9516,4
4092,10536,4
3468,9069,4
1966,4650,4
11536,11562,4
1164,8445,4
6783,7507,4
7801,9770,4
7737,9513,4
8040,10431,4
6175,6583,4
3573,11327,4
11856,11874,4
2937,10112,4
515,2181,4
3332,9696,4
10615,11872,4
1056,5616,4
6706,10910,4
1843,2261,4
3275,7679,4
3275,10016,4
1670,5016,4
888,2174,4
5031,10083,4
6053,9659,4
4580,6053,4
1413,3117,4
1149,4712,4
1149,1411,4
664,1149,4
12020,12083,4
12073,12091,4
4151,10037,4
7271,7950,4
4675,7910,4
6827,7162,4
7162,8519,4
11225,11400,4
1888,3507,4
12115,12127,4
8501,8735,4
1335,3611,4
7837,10234,4
8353,11948,4
7560,11948,4
2976,10796,4
7983,10095,4
5653,8684,4
6111,9493,4
5867,11779,4
1417,11793,4
2182,9503,4
12431,12468,4
2707,7590,4
8039,9548,4
1462,11037,4
4497,5175,4
9324,9954,4
7948,11239,4
2707,6708,4
707,11046,4
9623,11376,4
12514,12537,4
92,10975,4
8609,11954,4
2713,12170,4
7924,12549,4
3956,12381,4
1911,2941,4
2258,4594,4
1229,10212,4
2313,6807,4
9600,10022,4
12050,12428,4
4535,7908,4
12730,12789,4
3542,9523,4
1889,2727,4
8529,11542,4
3239,11844,4
932,2511,4
8594,10326,4
860,10512,4
13407,13432,4
13418,13482,4
13554,13565,4
6226,12614,4
411,12506,4
5212,9897,4
13642,13665,4
13638,13651,4
2614,8045,4
7200,10326,4
7956,11553,4
8539,11571,4
8196,8539,4
4701,11509,4
9367,9480,4
8551,10857,4
3953,8223,4
6906,12977,4
3332,5721,4
10689,13693,4
6960,13871,4
5470,8252,4
6099,12669,4
7556,8661,4
6532,9321,4
726,10507,4
2065,13560,4
6072,13970,4
5319,13940,4
1138,9381,4
3880,7506,4
14074,14092,4
3380,9505,4
4746,9252,4
4181,9877,4
1723,11099,4
3194,7959,4
6336,12354,4
2713,3206,4
12813,14056,4
5955,11394,4
6864,12231,4
6122,10747,4
2069,2112,4
9043,13264,4
5212,6733,4
49,2922,4
738,10165,4
6307,14094,4
11213,14082,4
8271,11290,4
4899,9683,4
5136,6056,4
2467,8106,4
14642,14651,4
14741,14752,4
14739,14795,4
14778,14787,4
14778,14795,4
14728,14779,4
14713,14730,4
14750,14759,4
7112,12323,4
45,98,4
229,255,4
304,363,4
420,450,4
515,550,4
510,542,4
611,646,4
804,843,4
948,980,4
1024,1100,4
354,1051,4
368,1073,4
1232,1268,4
1327,1396,4
804,895,4
308,1001,4
308,1056,4
395,1002,4
355,1002,4
328,706,4
333,1229,4
1548,1592,4
1967,1991,4
1954,1970,4
1911,1971,4
1903,1997,4
2134,2168,4
2402,2472,4
2418,2489,4
2404,2500,4
165,2392,4
3104,3117,4
3141,3152,4
3205,3266,4
3438,3477,4
1014,1544,4
3521,3583,4
3502,3586,4
3540,3586,4
3607,3634,4
1001,3483,4
3723,3756,4
3805,3865,4
3921,3968,4
4057,4079,4
4009,4060,4
4009,4051,4
2175,3159,4
299,2576,4
1247,3904,4
2278,3524,4
4220,4228,4
1056,2123,4
673,3451,4
641,759,4
4324,4359,4
4307,4320,4
1581,3180,4
4020,4307,4
2276,3534,4
4405,4452,4
2410,3657,4
2334,2437,4
2334,2467,4
2001,3694,4
1005,4546,4
4640,4686,4
994,1248,4
446,4671,4
584,4125,4
4761,4772,4
4742,4769,4
2440,3637,4
1844,4336,4
4830,4840,4
628,1533,4
5124,5136,4
3568,3661,4
1387,3675,4
2467,2924,4
2498,3571,4
1034,1365,4
5471,5491,4
5410,5416,4
5431,5490,4
3109,4469,4
1801,5009,4
1999,3709,4
988,1244,4
5651,5668,4
5656,5699,4
2959,5402,4
2783,5459,4
721,2036,4
721,3370,4
288,2401,4
4106,4398,4
744,1167,4
4219,5370,4
5735,5771,4
5706,5774,4
1693,3594,4
752,5143,4
402,752,4
1261,5143,4
132,752,4
5913,5942,4
3250,5127,4
3307,5180,4
2107,2834,4
2131,4391,4
4391,5133,4
1963,4391,4
6015,6070,4
3015,5773,4
4162,6382,4
3404,6004,4
3527,5434,4
1308,2346,4
6726,6763,4
6801,6891,4
3991,4255,4
1651,3670,4
5055,6092,4
4646,5367,4
3670,4212,4
7029,7075,4
5637,7073,4
4483,7636,4
1012,4849,4
675,3688,4
2559,5644,4
3289,3570,4
1335,2967,4
2497,4184,4
334,5959,4
2018,4056,4
4900,7759,4
7741,8307,4
1420,4222,4
876,2988,4
7580,7835,4
22,4536,4
5062,7153,4
324,6884,4
5798,6829,4
1619,6047,4
997,3576,4
6408,6896,4
5440,6866,4
5500,6848,4
4316,5724,4
4607,5993,4
184,1865,4
2773,6854,4
1884,6866,4
18,8470,4
2303,7392,4
7366,8383,4
1076,3279,4
8928,8984,4
8928,8987,4
8914,8987,4
8935,8965,4
8957,8984,4
928,1267,4
3471,8019,4
1811,3115,4
1128,4747,4
1055,2751,4
467,6475,4
860,3711,4
1940,6707,4
9210,9258,4
4627,6807,4
5590,5787,4
732,5819,4
4097,9007,4
701,4483,4
9601,9676,4
9624,9659,4
9623,9628,4
1393,9592,4
3820,4286,4
2443,3589,4
9822,9896,4
8893,9255,4
2811,9028,4
6583,9083,4
603,3573,4
