Passenger 1 ID,Passenger 2 ID,Number of Flights Together
5494,6096,6
5500,6047,6
3576,5440,6
4969,6077,6
1865,2717,6
5494,6039,6
1563,11285,6
4190,7558,6
709,764,6
709,759,6
822,5942,6
7470,8149,6
1225,11812,6
2221,2279,6
10446,10490,6
8257,9068,6
9441,10975,6
3526,10403,6
1371,1666,6
3611,4274,6
7191,7983,6
61,2231,6
7532,8045,6
10719,11898,6
6051,6070,6
1196,9821,6
4017,4339,6
4025,4309,6
5438,5439,6
2776,8353,6
9620,9690,6
8112,8197,6
3648,3679,6
1365,5927,6
2465,10015,6
2405,2498,6
5850,8475,6
1646,2776,6
61,3064,6
3187,6560,6
5645,5662,6
10795,12486,6
4772,12940,6
1544,1581,6
248,610,6
3146,3180,6
8216,8297,6
3286,7505,6
7243,9069,6
8307,8338,6
721,1043,6
7868,8289,6
7820,7832,6
1884,5491,6
4969,5440,6
8078,9822,6
2790,6088,6
1244,4983,6
4904,6010,6
139,3615,6
366,763,6
730,739,6
1288,3046,6
1082,1837,6
1250,1273,6
3411,3446,6
3529,4871,6
2222,2284,6
9954,11243,6
4208,4219,6
5420,5431,6
2146,4420,6
940,2754,6
603,3405,6
9540,13571,6
5978,7476,6
3332,4031,6
12780,12800,6
5946,5982,6
1012,6121,6
2939,5416,6
5404,5458,6
4011,5466,6
1498,2781,6
1046,4914,6
1801,2710,6
95,3503,6
3503,5509,6
5603,6953,6
1673,11225,6
4737,10460,6
5116,9127,6
4421,8132,6
9672,9677,6
3618,9700,6
6310,9539,6
5609,5686,6
10703,10727,6
10744,10762,6
205,3169,6
255,606,6
4522,5319,6
9098,10325,6
5668,7810,6
1043,1073,6
184,5977,6
6836,6864,6
2294,6898,6
5798,5977,6
1865,6077,6
3953,5757,6
5989,8068,6
3634,3643,6
366,760,6
771,1023,6
2857,2886,6
1205,1208,6
4556,7640,6
2249,2279,6
10458,10494,6
1947,4129,6
9920,9969,6
391,7951,6
13232,13620,6
135,2665,6
210,9033,6
7825,7844,6
1142,3597,6
876,1028,6
3148,5885,6
3309,3380,6
211,3418,6
4217,11007,6
7076,7579,6
4010,10083,6
5466,5495,6
5414,5495,6
5464,5481,6
11871,11880,6
5021,7825,6
1762,6024,6
11121,11130,6
441,7685,6
3618,4820,6
392,5503,6
7668,8642,6
1269,3924,6
3865,5315,6
3151,3483,6
1531,3147,6
5721,6095,6
6810,6876,6
8403,8461,6
1056,1057,6
374,772,6
705,737,6
740,792,6
358,2754,6
2760,2869,6
1351,4034,6
7744,12841,6
4478,7720,6
769,784,6
479,2544,6
7747,9068,6
8596,9068,6
8078,9366,6
92,4444,6
6516,7643,6
5111,6857,6
1769,6067,6
1436,5978,6
398,1389,6
1327,1363,6
3432,6053,6
2174,2489,6
6447,10576,6
4009,5448,6
4025,5464,6
5436,5479,6
5438,5466,6
5464,5468,6
5076,5096,6
11817,11898,6
649,2488,6
9622,9628,6
1429,7327,6
9223,9267,6
2412,9232,6
148,8260,6
9757,9758,6
1475,1490,6
10253,10267,6
972,2932,6
8965,8986,6
266,274,6
3146,3162,6
727,5143,6
2759,6825,6
511,564,6
328,360,6
613,3120,6
3447,3479,6
622,3439,6
7353,7361,6
13830,13862,6
2789,2939,6
602,649,6
4040,4329,6
258,10899,6
7774,7793,6
2655,4418,6
2117,5696,6
1505,9386,6
2532,7076,6
4009,5499,6
4012,5436,6
5421,5429,6
172,2425,6
1323,4059,6
9619,9628,6
9622,9642,6
2700,3947,6
2405,2427,6
3967,5946,6
5662,5695,6
3065,9355,6
628,11450,6
839,844,6
801,888,6
8906,8976,6
7393,11808,6
3093,8289,6
1619,3120,6
2294,6047,6
1884,2759,6
5500,6096,6
5706,5977,6
1817,5769,6
6339,11548,6
348,5911,6
328,392,6
4308,4386,6
10908,11307,6
4827,8326,6
2125,9505,6
1677,2625,6
7811,7889,6
1684,7162,6
2548,13221,6
2588,8552,6
1575,1649,6
5918,5934,6
2504,9755,6
11276,11898,6
3112,9977,6
4012,5426,6
4083,5499,6
3517,3539,6
10548,13195,6
3520,3599,6
717,775,6
187,5096,6
8743,8771,6
1747,10024,6
5459,5669,6
1643,4542,6
1635,5411,6
1849,9700,6
4063,4371,6
771,2279,6
293,610,6
2508,11858,6
11027,11041,6
3278,7820,6
2717,4412,6
5481,6071,6
184,5954,6
4373,6825,6
2734,5964,6
4316,6809,6
1733,6365,6
1613,1789,6
2927,4687,6
704,724,6
376,392,6
1001,1025,6
467,3071,6
3446,3451,6
4632,4670,6
942,1326,6
2263,2273,6
2226,2272,6
8595,11917,6
1464,2185,6
2178,2197,6
901,951,6
2972,2992,6
7246,7268,6
5111,6067,6
2620,2780,6
5012,7192,6
7777,10227,6
5096,10716,6
2150,4142,6
10371,10373,6
2117,3432,6
8596,9386,6
6447,10267,6
2068,9858,6
2092,8556,6
2528,5944,6
1538,1598,6
10806,10833,6
1598,3404,6
1413,2124,6
1860,9127,6
1643,4554,6
9601,9649,6
5619,5700,6
8965,8979,6
2345,9645,6
3910,3965,6
823,852,6
255,3180,6
308,381,6
3415,5143,6
376,1073,6
749,786,6
2993,5734,6
4969,6047,6
3544,5494,6
5443,6096,6
2790,5910,6
6080,6100,6
374,755,6
305,1044,6
740,762,6
760,791,6
355,1029,6
4670,4850,6
3411,3447,6
2240,2299,6
2222,2293,6
711,3124,6
8562,8590,6
839,4606,6
760,9317,6
1975,1993,6
13620,13668,6
9901,9928,6
2548,2964,6
5212,13296,6
4344,7575,6
628,5653,6
10373,10397,6
2174,7076,6
5332,9252,6
5419,5432,6
5419,5431,6
5443,5456,6
411,485,6
3442,4280,6
4235,4802,6
4404,9388,6
3361,8644,6
6745,6750,6
7209,8262,6
205,266,6
4125,5303,6
3278,8775,6
2124,2185,6
778,795,6
1208,3278,6
1182,2926,6
12570,12594,6
4969,6075,6
352,2702,6
9977,10697,6
4682,6087,6
5793,5797,6
324,366,6
755,761,6
759,768,6
763,793,6
2245,2246,6
10422,10446,6
2530,6030,6
8385,9156,6
1528,7271,6
7508,8837,6
5867,9993,6
6526,13541,6
940,2992,6
928,2789,6
724,3477,6
603,2199,6
2713,8664,6
1591,13564,6
508,578,6
4344,7180,6
1493,3216,6
5383,9665,6
4249,4850,6
5443,5478,6
5404,5432,6
5464,5494,6
1464,5435,6
3509,3540,6
2906,7866,6
7706,8266,6
13911,13943,6
2441,2458,6
2441,2498,6
1677,5411,6
2906,8158,6
901,1646,6
4451,9645,6
148,2012,6
148,2024,6
